pdname(ID),brand,SSD.cp,HDD.cp,RAM.cp,CPU.brand,CPU.bench,core num,screen size,resolution,DDR,SSD.kind,GPU.brand,GPU.brand,VRAM,HDMI,USB num,num keypad,weight,thickness,multireader,battery,operating system,price
삼성전자 2018 노트북9 Always NT900X5T-X58,13,512,0,8,1,7677,4,15,1,1,3,2,2204,2,1,3,0,1.29,15.4,1,75,3,1643000
삼성전자 2018 노트북9 Always NT900X5T-X58,13,1024,0,8,1,7677,4,15,1,1,3,2,2204,2,1,3,0,1.29,15.4,1,75,3,1746000
삼성전자 2018 노트북9 Always NT900X5T-X58,13,2048,0,8,1,7677,4,15,1,1,3,2,2204,2,1,3,0,1.29,15.4,1,75,3,2559000
LG전자 2019 그램 15Z990-HA7BK,8,256,0,8,1,8942,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72,3,1688000
DELL 인스피론 15 7580 D124I7580305KR,4,512,0,16,1,8942,4,15.6,1,1,3,2,2629,2,1,2,0,1.9,18.8,1,42,3,1367000
ASUS TUF FX505DV-AL014,3,512,0,16,0,8987,4,15.6,1,1,3,2,12907,6,1,2,1,2.15,26,0,48,0,1380000
삼성전자 노트북9 metal NT900X5J-K38,13,256,0,8,1,3518,2,15,1,2,2,0,930,0,0,2,0,1.29,14.5,1,39,3,949000
삼성전자 노트북9 metal NT900X5J-K38,13,512,0,8,1,3518,2,15,1,2,2,0,930,0,0,2,0,1.29,14.5,1,39,3,1147000
삼성전자 노트북9 metal NT900X5J-K38,13,1024,0,8,1,3518,2,15,1,2,2,0,930,0,0,2,0,1.29,14.5,1,39,3,1471000
삼성전자 Odyssey NT800G5H-Y78L,13,256,1024,8,1,15160,4,15.6,1,1,3,2,6030,4,1,2,1,2.74,30.85,1,66,3,1483000
삼성전자 Odyssey NT800G5H-Y78L,13,512,1024,8,1,15160,4,15.6,1,1,3,2,6030,4,1,2,1,2.74,30.85,1,66,3,1729000
삼성전자 Odyssey NT800G5H-Y78L,13,1024,1024,8,1,15160,4,15.6,1,1,3,2,6030,4,1,2,1,2.74,30.85,1,66,3,1859000
ASUS 젠북 UX331FAL-EG075T,3,256,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,0.99,13.9,1,50,3,978000
ASUS 젠북 UX331FAL-EG075T,3,512,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,0.99,13.9,1,50,3,1256000
ASUS 젠북 UX331FAL-EG075T,3,1024,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,0.99,13.9,1,50,3,1337000
삼성전자 2019 노트북 Pen Active NT730QAZ-A38A WIN10,13,256,0,8,1,3518,2,13.3,1,2,3,0,930,0,1,3,0,1.45,18.5,0,43,3,867000
삼성전자 2019 노트북 Pen Active NT730QAZ-A38A WIN10,13,512,0,8,1,3518,2,13.3,1,2,3,0,930,0,1,3,0,1.45,18.5,0,43,3,996000
삼성전자 2019 노트북 Pen Active NT730QAZ-A38A WIN10,13,1024,0,8,1,3766,2,13.3,1,2,3,0,930,0,1,3,0,1.45,18.5,0,43,3,1164000
삼성전자 2019 노트북 Pen Active NT730QAZ-A38A WIN10,13,2048,0,8,1,3766,2,13.3,1,2,3,0,930,0,1,3,0,1.45,18.5,0,43,3,1840000
LG전자 2018 그램 15ZD980-GX7BK,8,512,0,8,1,8290,4,15.6,1,1,2,0,1057,0,1,2,1,1.09,16.8,1,72,0,1429000
LG전자 2018 그램 15ZD980-GX7BK,8,640,0,8,1,8290,4,15.6,1,1,2,0,1057,0,1,2,1,1.09,16.8,1,72,0,1558000
LG전자 2018 그램 15ZD980-GX7BK,8,768,0,8,1,8290,4,15.6,1,1,2,0,1057,0,1,2,1,1.09,16.8,1,72,0,1596000
LG전자 2018 울트라PC 15U480-GR36K,8,128,0,4,1,8473,2,15.6,1,1,2,0,1057,0,1,2,1,1.89,20.9,1,36,3,695000
DELL G5 15 5590 D505G5590114KR,4,128,1024,8,1,13723,6,15.6,1,1,3,2,12907,6,1,3,0,2.68,23.7,1,60,3,1777000
삼성전자 2018 노트북 Pen NT930QAA-K310W,13,256,0,8,1,8473,2,13.3,1,1,3,0,1057,0,1,2,0,1.01,16.5,1,39,3,1211000
삼성전자 2018 노트북 Pen NT930QAA-K310W,13,2048,0,8,1,8473,2,13.3,1,1,3,0,1057,0,1,2,0,1.01,16.5,1,39,3,2563000
삼성전자 2018 노트북 Pen NT930QAA-K310W,13,512,0,8,1,8473,2,13.3,1,1,3,0,1057,0,1,2,0,1.01,16.5,1,39,3,1440000
삼성전자 2018 노트북 Pen NT930QAA-K310W,13,1024,0,8,1,8473,2,13.3,1,1,3,0,1057,0,1,2,0,1.01,16.5,1,39,3,1517000
LG전자 2018 그램 14ZD980-GX50K,8,256,0,8,1,7677,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1216000
LG전자 2018 그램 14ZD980-GX50K,8,512,0,8,1,7677,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1297000
LG전자 2018 그램 14ZD980-GX50K,8,1024,0,8,1,7677,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1409000
LG전자 2018 그램 14ZD980-GX50K,8,384,0,8,1,7677,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1267000
LG전자 2018 그램 14ZD980-GX50K,8,512,0,8,1,7677,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1288000
LG전자 2018 그램 14ZD980-GX50K,8,768,0,8,1,7677,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1350000
LG전자 2018 그램 14ZD980-GX50K,8,1024,0,8,1,7677,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1420000
LG전자 2018 그램 14ZD980-GX50K,8,1280,0,8,1,7677,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1490000
LG전자 2018 그램 14ZD980-GX50K,8,2048,0,8,1,7677,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1620000
ASUS TUF FX505GM-BQ251 WIN10,3,0,1024,8,1,9496,4,15.6,1,1,0,2,9096,6,1,2,1,2.2,26,0,48,3,936000
삼성전자 노트북5 NT550EAA-K34A,13,128,0,4,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.9,0,43,3,677000
삼성전자 노트북5 NT550EAA-K34A,13,256,0,4,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.9,0,43,3,767000
삼성전자 노트북5 NT550EAA-K34A,13,512,0,4,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.9,0,43,3,822000
삼성전자 노트북5 NT550EAA-K34A,13,1024,0,4,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.9,0,43,3,1165000
삼성전자 노트북5 NT550EAA-K34A,13,128,512,4,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.9,0,43,3,734000
삼성전자 노트북5 NT550EAA-K34A,13,128,1024,4,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.9,0,43,3,742000
삼성전자 노트북5 NT550EAA-K34A,13,128,2048,4,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.9,0,43,3,853000
HP 엘리트북 735 G5-R7 VEGA,6,256,0,8,0,2931,4,13.3,1,1,3,1,1669,0,1,2,0,1.33,18.3,1,50,0,784000
APPLE 맥북프로 2017년형 MPXT2KH/A CTO,2,256,0,8,1,11910,2,13.3,2,2,1,0,1406,0,0,2,0,1.37,14.9,0,53.1,1,1526000
레노버 씽크패드 E590 20NB004AKR,12,128,0,8,1,5468,2,15.6,1,1,3,0,1057,0,1,3,0,1.9,19.9,1,45,3,828000
HP 파빌리온 15-cs1048TX,6,256,0,4,1,7989,4,15.6,1,1,3,2,2204,2,1,2,1,1.85,17.9,1,41,3,735000
LG전자 2017 울트라PC 15UD470-GX3DK,8,128,0,4,1,3766,2,15.6,0,1,2,0,930,0,1,2,1,1.89,20.9,1,53.1,0,515000
LG전자 2017 울트라PC 15UD470-GX3DK,8,256,0,4,1,3766,2,15.6,0,1,2,0,930,0,1,2,1,1.89,20.9,1,53.1,0,556000
LG전자 2017 울트라PC 15UD470-GX3DK,8,512,0,4,1,3766,2,15.6,0,1,2,0,930,0,1,2,1,1.89,20.9,1,53.1,0,626000
LG전자 2017 울트라PC 15UD470-GX3DK,8,1024,0,4,1,3766,2,15.6,0,1,2,0,930,0,1,2,1,1.89,20.9,1,53.1,0,715000
LG전자 2017 울트라PC 15UD470-GX3DK,8,128,512,4,1,3766,2,15.6,0,1,2,0,930,0,1,2,1,1.89,20.9,1,53.1,0,558000
LG전자 2017 울트라PC 15UD470-GX3DK,8,128,1024,4,1,3766,2,15.6,0,1,2,0,930,0,1,2,1,1.89,20.9,1,53.1,0,579000
LG전자 2017 울트라PC 15UD470-GX3DK,8,128,2048,4,1,3766,2,15.6,0,1,2,0,930,0,1,2,1,1.89,20.9,1,53.1,0,668000
LG전자 2017 울트라PC 15UD470-GX3DK,8,256,512,4,1,3766,2,15.6,0,1,2,0,930,0,1,2,1,1.89,20.9,1,53.1,0,620000
LG전자 2017 울트라PC 15UD470-GX3DK,8,128,0,8,1,3766,2,15.6,0,1,2,0,930,0,1,2,1,1.89,20.9,1,53.1,0,570000
삼성전자 노트북9 metal NT900X5J-K28,13,256,0,8,1,3154,2,15,1,2,2,0,717,0,1,2,0,1.29,14.5,1,39,3,826000
삼성전자 노트북9 metal NT900X5J-K28,13,512,0,8,1,3154,2,15,1,2,2,0,717,0,1,2,0,1.29,14.5,1,39,3,1236000
GIGABYTE AERO 15X V9 WIN10,5,1024,0,16,1,12454,6,15.6,1,1,3,2,11398,8,1,3,0,2,18.9,1,94.24,3,2593000
HP 파빌리온 13-an0041TU,6,256,0,8,1,7989,4,13.3,1,1,3,0,1057,0,1,2,0,1.3,15.4,1,37.7,0,713000
GIGABYTE AERO 15S OLED LITE SE,5,256,0,8,1,13723,6,15.6,4,1,2,2,11472,6,1,3,0,2,20,1,94.24,0,1895000
삼성전자 노트북9 metal NT900X3J-K14W,13,128,0,4,1,1898,2,13.3,1,2,2,0,717,0,0,1,0,0.86,13.4,0,30,3,678000
ASUS 비보북 X505ZA-BQ475T,3,128,0,4,0,7353,4,15.6,1,1,2,1,1736,0,1,3,0,1.68,20,1,42,3,575000
HP 15s-du0078tu,6,128,1024,4,1,7989,4,15.6,1,1,2,0,1057,0,1,2,1,1.74,19.9,0,41,0,594000
삼성전자 노트북5 NT550EBZ-AD5A WIN10,13,256,0,8,1,7677,4,15.6,1,1,3,0,1057,0,1,2,1,1.9,19.9,0,43,3,879000
삼성전자 노트북5 NT550EBZ-AD5A WIN10,13,512,0,8,1,7677,4,15.6,1,1,3,0,1057,0,1,2,1,1.9,19.9,0,43,3,971000
삼성전자 노트북5 NT550EBZ-AD5A,13,256,0,8,1,7677,4,15.6,1,1,3,0,1057,0,1,2,1,1.9,19.9,0,43,2,820000
삼성전자 노트북5 NT550EBZ-AD5A,13,512,0,8,1,7677,4,15.6,1,1,3,0,1057,0,1,2,1,1.9,19.9,0,43,2,869000
삼성전자 노트북5 NT550EBZ-AD5A,13,1024,0,8,1,7677,4,15.6,1,1,3,0,1057,0,1,2,1,1.9,19.9,0,43,2,1038000
삼성전자 노트북5 NT550EBZ-AD5A,13,256,512,8,1,7677,4,15.6,1,1,3,0,1057,0,1,2,1,1.9,19.9,0,43,2,919000
삼성전자 노트북5 NT550EBZ-AD5A,13,256,1024,8,1,7677,4,15.6,1,1,3,0,1057,0,1,2,1,1.9,19.9,0,43,2,947000
APPLE 맥북 2017년형 MNYG2KH/A,2,512,0,8,1,4602,2,12,1,2,1,0,738,0,0,1,0,0.92,13.1,0,41.4,1,1700000
레노버 아이디어패드 S145-15IWL CEC WIN10,12,128,0,4,1,2931,2,15.6,1,1,2,0,779,0,1,2,1,1.85,19.9,1,53.1,3,379000
레노버 아이디어패드 S145-15IWL CEC WIN10,12,256,0,8,1,2931,2,15.6,1,1,2,0,779,0,1,2,1,1.85,19.9,1,53.1,3,461000
HP 15-db1042au,6,256,0,4,0,8148,4,15.6,1,1,3,1,1736,0,1,2,1,1.85,22.5,1,41,0,489000
삼성전자 노트북5 metal NT550XAZ-GD51A WIN10,13,256,0,8,1,7677,4,15.6,1,1,2,2,2204,2,1,2,1,1.88,19.6,0,43,3,1112000
HP 엘리트북 745 G5 10PRO400N,6,256,0,8,0,2931,4,14,1,1,2,1,1669,0,1,2,0,1.5,18,1,50,3,903000
ASUS 젠북 UX331UN-EG010T,3,512,0,16,1,8290,4,13.3,1,1,2,2,2204,2,1,2,0,1.12,13.9,1,50,3,1388000
HP 250 G7-6HT84PA,6,256,0,8,1,7989,4,15.6,1,1,3,2,1608,2,1,2,1,1.78,22.5,0,41,0,696000
HP 프로북 650 G4-7HF50S,6,512,2048,32,1,15160,6,15.6,1,1,2,0,1212,0,1,2,1,2.18,23.9,1,48,3,1957000
LG전자 2019 그램 17Z990-GA30K,8,256,0,8,1,5468,2,17,2,1,2,0,1057,0,1,2,1,1.34,17.4,1,72,3,1453000
삼성전자 2018 노트북 Pen NT930QAA-K58A,13,256,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1,16.5,1,39,3,1322000
삼성전자 2018 노트북 Pen NT930QAA-K58A,13,512,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1,16.5,1,39,3,1380000
삼성전자 2018 노트북 Pen NT930QAA-K58A,13,1024,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1,16.5,1,39,3,1580000
삼성전자 2018 노트북 Pen NT930QAA-K58A,13,2048,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1,16.5,1,39,3,1980000
ACER 아스파이어 A515-52G MX2,0,256,0,4,1,7989,4,15.6,1,1,3,2,2629,2,1,3,0,1.8,17.95,1,53.1,0,684000
삼성전자 2019 노트북9 Always NT950XBV-G716A,13,512,0,16,1,8942,4,15,1,2,3,2,2204,2,1,3,0,1.29,15.4,1,75,2,1887000
삼성전자 2019 노트북9 Always NT950XBV-G716A,13,1024,0,16,1,8942,4,15,1,2,3,2,2204,2,1,3,0,1.29,15.4,1,75,2,2110000
삼성전자 2019 노트북9 Always NT950XBV-G716A,13,2048,0,16,1,8942,4,15,1,2,3,2,2204,2,1,3,0,1.29,15.4,1,75,2,2844000
삼성전자 노트북5 metal NT550XAZ-AD2A,13,128,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.6,0,43,2,464000
삼성전자 노트북5 metal NT550XAZ-AD2A,13,256,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.6,0,43,2,539000
삼성전자 노트북5 metal NT550XAZ-AD2A,13,512,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.6,0,43,2,685000
삼성전자 노트북5 metal NT550XAZ-AD2A,13,128,512,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.6,0,43,2,525000
삼성전자 노트북5 metal NT550XAZ-AD2A,13,128,1024,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.6,0,43,2,539000
삼성전자 2018 노트북 Pen NT930QAA-K28WA,13,128,0,8,1,3154,2,13.3,1,1,3,0,717,0,1,2,0,1,16.5,1,39,3,931000
삼성전자 2018 노트북 Pen NT930QAA-K28WA,13,256,0,8,1,3154,2,13.3,1,1,3,0,717,0,1,2,0,1,16.5,1,39,3,965000
삼성전자 2018 노트북 Pen NT930QAA-K28WA,13,512,0,8,1,3154,2,13.3,1,1,3,0,717,0,1,2,0,1,16.5,1,39,3,1032000
삼성전자 2018 노트북 Pen NT930QAA-K28WA,13,1024,0,8,1,3154,2,13.3,1,1,3,0,717,0,1,2,0,1,16.5,1,39,3,1590000
삼성전자 2018 노트북 Pen NT930QAA-K28WA,13,2048,0,8,1,3154,2,13.3,1,1,3,0,717,0,1,2,0,1,16.5,1,39,3,1879000
삼성전자 노트북3 NT340XAZ-AD3A,13,0,512,4,1,3766,2,14,0,1,0,0,930,0,1,2,0,1.6,19.8,0,43,2,429000
삼성전자 노트북3 NT340XAZ-AD3A,13,128,512,4,1,3766,2,14,0,1,1,0,930,0,1,2,0,1.6,19.8,0,43,2,509000
삼성전자 노트북3 NT340XAZ-AD3A,13,256,512,4,1,3766,2,14,0,1,1,0,930,0,1,2,0,1.6,19.8,0,43,2,553000
삼성전자 노트북3 NT340XAZ-AD3A,13,512,512,4,1,3766,2,14,0,1,1,0,930,0,1,2,0,1.6,19.8,0,43,2,644000
삼성전자 노트북3 NT340XAZ-AD3A,13,128,512,4,1,3766,2,14,0,1,1,0,930,0,1,2,0,1.6,19.8,0,43,2,511000
삼성전자 노트북3 NT340XAZ-AD3A,13,256,512,4,1,3766,2,14,0,1,1,0,930,0,1,2,0,1.6,19.8,0,43,2,520000
삼성전자 노트북3 NT340XAZ-AD3A,13,512,512,4,1,3766,2,14,0,1,1,0,930,0,1,2,0,1.6,19.8,0,43,2,580000
LG전자 2018 그램 14ZD980-GX30K,8,128,0,8,1,8473,2,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,940000
LG전자 2018 그램 14ZD980-GX30K,8,256,0,8,1,8473,2,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1009000
LG전자 2018 그램 14ZD980-GX30K,8,512,0,8,1,8473,2,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1054000
LG전자 2018 그램 14ZD980-GX30K,8,1024,0,8,1,8473,2,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1153000
삼성전자 2019 노트북 Pen Active NT730QAZ-A58A WIN10,13,256,0,8,1,7677,4,13.3,1,2,3,0,1057,0,1,3,0,1.45,18.5,0,43,3,1068000
삼성전자 2019 노트북 Pen Active NT730QAZ-A58A WIN10,13,512,0,8,1,7677,4,13.3,1,2,3,0,1057,0,1,3,0,1.45,18.5,0,43,3,1171000
삼성전자 2019 노트북 Pen Active NT730QAZ-A58A WIN10,13,1024,0,8,1,7677,4,13.3,1,2,3,0,1057,0,1,3,0,1.45,18.5,0,43,3,1356660
삼성전자 2019 노트북 Pen Active NT730QAZ-A58A WIN10,13,2048,0,8,1,7677,4,13.3,1,2,3,0,1057,0,1,3,0,1.45,18.5,0,43,3,2300000
ASUS 비보북 X507UA-EJ601,3,256,0,8,1,8290,4,15.6,1,1,2,0,1057,0,1,2,1,1.68,21.9,1,33,0,710000
HP 파빌리온 15-da1033TU,6,128,0,4,1,7989,4,15.6,1,1,2,0,1057,0,1,2,1,1.85,22.5,1,41,3,635000
ASUS TUF FX705DT-AU088,3,256,0,8,0,8987,4,17.3,1,1,3,2,7841,4,1,2,1,2.7,26.6,0,64,0,977000
ASUS 비보북 S13 S330FA-EY095,3,256,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,3,0,1.2,17.9,0,42,0,720000
삼성전자 2019 노트북9 Always NT930XBV-A78A,13,256,0,8,1,8942,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,1343000
삼성전자 2019 노트북9 Always NT930XBV-A78A,13,512,0,8,1,8942,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,1522000
삼성전자 2019 노트북9 Always NT930XBV-A78A,13,1024,0,8,1,8942,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,1550000
삼성전자 2019 노트북9 Always NT930XBV-A78A,13,2048,0,8,1,8942,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,2245000
LG전자 2019 그램 17ZD990-GX30K WIN10,8,128,0,8,1,5468,2,17,2,1,2,0,1057,0,1,2,1,1.34,17.4,1,72,3,1197000
ASUS 비보북 S15 S530FA-BQ429,3,256,0,8,1,5468,2,15.6,1,1,3,0,1057,0,1,3,0,1.8,18,1,42,0,521000
HP 15-da1037tu,6,128,1024,4,1,7989,4,15.6,1,1,2,0,1057,0,1,2,1,1.85,22.5,1,41,0,547000
APPLE 맥북 2017년형 MNYF2KH/A,2,256,0,8,1,3318,2,12,1,2,1,0,738,0,0,1,0,0.92,13.1,0,41.4,1,1423110
APPLE 맥북 2017년형 MNYK2KH/A,2,256,0,8,1,3318,2,12,1,2,1,0,738,0,0,1,0,0.92,13.1,0,41.4,1,1369000
ASUS ROG G731GV-EV001,3,512,0,16,1,13723,6,17.3,1,1,3,2,12907,6,1,2,1,2.85,26.2,0,66,0,1935000
LG전자 2018 울트라PC 15UD370-LX26K,8,128,0,8,1,2031,2,15.6,1,0,2,0,601,2,1,2,1,1.65,19,1,53.1,0,507000
레노버 아이디어패드 330-15 Quad Classic WIN10,12,128,0,4,1,7677,4,15.6,1,0,2,0,1057,0,1,2,1,1.87,22.9,1,53.1,3,566000
HP 엘리트북 735 G5 2HB40S,6,512,0,16,0,2931,4,13.3,1,1,2,1,1669,0,1,2,0,1.3,17,0,50,3,1137000
레노버 아이디어패드 320-15IKB 80XL041GKR,12,128,0,4,1,3766,2,15.6,1,1,1,0,1057,0,1,2,1,1.87,22.9,1,53.1,0,375000
ACER Swift3 SF314-54 i3 SOLID,0,128,0,4,1,8473,2,14,1,1,2,0,1057,0,1,3,0,1.45,18.7,1,53.1,0,459000
HP 250 G7-6VZ21PA,6,128,0,4,1,3766,2,15.6,1,1,3,0,930,0,1,2,1,1.78,22.5,1,45,0,425000
LG전자 2018 그램 13Z980-GA36K,8,128,0,8,1,8473,2,13.3,1,1,2,0,1057,0,1,2,0,0.97,15.5,1,72,3,1022000
LG전자 2018 그램 13Z980-GA36K,8,256,0,8,1,8473,2,13.3,1,1,2,0,1057,0,1,2,0,0.97,15.5,1,72,3,1055000
LG전자 2018 그램 13Z980-GA36K,8,512,0,8,1,8473,2,13.3,1,1,2,0,1057,0,1,2,0,0.97,15.5,1,72,3,1100000
레노버 씽크패드 E495-S03F,12,256,0,8,0,2931,4,14,1,1,2,1,1669,0,1,3,0,1.75,21.9,1,45,0,740000
ACER Nitro5 AN515-54-58EF,0,256,0,4,1,11910,4,15.6,1,1,3,2,7841,4,1,3,0,2.2,25.9,1,53.1,0,964000
ACER Nitro5 AN515-54-58EF,0,256,0,8,1,11910,4,15.6,1,1,3,2,7841,4,1,3,0,2.2,25.9,1,53.1,0,1264000
ASUS ROG 스나이퍼 II G531GW-ES010T,3,256,1024,16,1,13723,6,15.6,1,1,3,2,14170,8,1,2,0,2.57,24,0,66,3,2290000
ASUS 젠북 14 UX433FN-A6023,3,512,0,16,1,8942,4,14,1,2,3,2,2204,2,0,3,0,1.19,15.9,1,50,0,1369000
삼성전자 노트북9 metal NT900X5R-K18WA WIN10,13,128,0,8,1,1898,2,15,1,2,2,0,717,0,1,2,0,1.29,14.5,1,39,3,720000
레노버 아이디어패드 330-15IKBR CEC,12,128,0,4,1,2931,2,15.6,1,1,1,0,717,0,1,2,1,1.89,22.9,1,53.1,0,292000
ASUS 젠북 UX331FAL-EG073,3,256,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,0.99,13.9,1,50,0,766000
레노버 YOGA 730-13IWL 81JR0038KR,12,512,0,8,1,8942,4,13.3,1,1,2,0,1057,0,0,3,0,1.21,13.9,0,53.1,3,1320000
삼성전자 노트북5 metal NT560XAZ-GD5A WIN10,13,256,0,8,1,7677,4,15.6,1,1,3,2,2204,2,1,2,1,1.9,19.6,1,43,3,1031000
삼성전자 노트북5 metal NT560XAZ-GD5A WIN10,13,256,1024,8,1,7677,4,15.6,1,1,3,2,2204,2,1,2,1,1.9,19.6,1,43,3,1123000
삼성전자 2018 노트북 Pen NT950QAA-X716,13,512,0,16,1,8290,4,15,1,1,3,1,1610,2,1,2,0,1.72,16.9,1,54,3,1763000
삼성전자 2018 노트북 Pen NT950QAA-X716,13,1024,0,16,1,8290,4,15,1,1,3,1,1610,2,1,2,0,1.72,16.9,1,54,3,1990000
삼성전자 2018 노트북 Pen NT950QAA-X716,13,2048,0,16,1,8290,4,15,1,1,3,1,1610,2,1,2,0,1.72,16.9,1,54,3,2480000
삼성전자 Odyssey NT800G5S-XD7S,13,256,0,8,1,15160,4,15.6,1,1,3,2,9096,6,1,2,1,2.62,30.85,1,66,2,1095000
삼성전자 Odyssey NT800G5S-XD7S,13,512,0,8,1,15160,4,15.6,1,1,3,2,9096,6,1,2,1,2.62,30.85,1,66,2,1343000
삼성전자 Odyssey NT800G5S-XD7S,13,1024,0,8,1,15160,4,15.6,1,1,3,2,9096,6,1,2,1,2.62,30.85,1,66,2,1649000
삼성전자 Odyssey NT800G5S-XD7S,13,2048,0,8,1,9888,4,15.6,1,1,3,2,9096,6,1,2,1,2.62,30.85,1,66,2,2800000
삼성전자 Odyssey NT800G5S-XD7S,13,256,1024,8,1,13048,4,15.6,1,1,3,2,9096,6,1,2,1,2.62,30.85,1,66,2,1207000
삼성전자 노트북5 metal NT550XAZ-AD3A,13,256,0,8,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.6,0,43,2,656000
삼성전자 노트북5 metal NT550XAZ-AD3A,13,512,0,8,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.6,0,43,2,729000
삼성전자 노트북5 metal NT550XAZ-AD3A,13,1024,0,8,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.6,0,43,2,980000
삼성전자 노트북5 metal NT550XAZ-AD3A,13,256,512,8,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.6,0,43,2,698000
삼성전자 노트북5 metal NT550XAZ-AD3A,13,256,1024,8,1,3766,2,15.6,1,1,2,0,930,0,1,2,1,1.9,19.6,0,43,2,733000
삼성전자 2018 노트북 Pen NT930QAA-K716,13,256,0,16,1,8290,4,13.3,1,1,3,0,1057,0,1,2,0,1,16.5,1,39,3,1392000
삼성전자 2018 노트북 Pen NT930QAA-K716,13,512,0,16,1,8290,4,13.3,1,1,3,0,1057,0,1,2,0,1,16.5,1,39,3,1649000
삼성전자 2018 노트북 Pen NT930QAA-K716,13,1024,0,16,1,8290,4,13.3,1,1,3,0,1057,0,1,2,0,1,16.5,1,39,3,1850000
삼성전자 2018 노트북 Pen NT930QAA-K716,13,2048,0,16,1,8290,4,13.3,1,1,3,0,1057,0,1,2,0,1,16.5,1,39,3,2099000
ASUS X407UA-EB394,3,256,0,4,1,7677,4,14,1,1,2,0,1057,0,1,2,0,1.55,22,1,33,0,528000
HP 파빌리온 15-cs1100TX,6,128,1024,4,1,7989,4,15.6,1,1,2,2,2204,2,1,2,1,1.85,17.9,1,41,0,689000
HP 엔비 13-aq0039TX,6,256,0,8,1,8942,4,13.3,1,1,3,2,2629,2,0,0,0,1.2,14.7,1,53.1,3,1250000
삼성전자 노트북5 metal NT560XBE-X78,13,256,0,8,1,8942,4,15.6,1,1,3,2,2204,2,1,2,1,1.9,19.6,0,43,3,1198000
삼성전자 노트북5 metal NT560XBE-X78,13,512,0,8,1,8942,4,15.6,1,1,3,2,2204,2,1,2,1,1.9,19.6,0,43,3,1437000
삼성전자 노트북5 metal NT560XBE-X78,13,1024,0,8,1,8942,4,15.6,1,1,3,2,2204,2,1,2,1,1.9,19.6,0,43,3,1600000
삼성전자 노트북5 metal NT560XBE-X78,13,2048,0,8,1,8942,4,15.6,1,1,3,2,2204,2,1,2,1,1.9,19.6,0,43,3,2060000
레노버 아이디어패드 L340-15 Quad Max,12,256,0,8,1,7989,4,15.6,1,1,2,2,2142,2,1,2,1,1.84,22.9,1,53.1,0,636000
HP 엘리트북 755 G5 10PRO400N,6,256,0,8,0,2931,4,15.6,1,1,2,1,1669,0,1,2,1,1.9,18.2,1,56,3,903000
