brand,SSD.cp,HDD.cp,RAM.cp,CPU.com,CPU.av,core num,screen size,resolution,DDR,SSD.kind,GPU.com,GPU.av,VRAM,HDMI,USB num,num keypad,weight,thickness,multireader,battery,operating system,price,buble
13,1024,0,8,1,11648,2,15.0,1,2,2,0,930,0,1,2,0,1.29,14.5,1,39.0,3,1459000,2.0
8,256,0,8,1,7677,4,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,3,1330000,0.0
8,256,0,8,1,7989,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,3,1720000,0.0
13,256,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.29,13.7,1,55.0,3,1080000,2.0
8,256,1024,8,1,7989,4,15.6,1,1,2,0,1057,0,1,3,0,1.75,19.9,1,35.0,3,1001000,0.0
3,0,1024,8,0,2931,4,15.6,1,1,0,1,3553,4,1,2,1,2.2,26.0,0,48.0,0,695000,1.0
13,256,0,8,1,11648,4,15.6,1,1,3,2,6030,4,1,2,1,2.62,30.85,1,66.0,3,1118000,2.0
7,256,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,1.89,19.8,1,46.7,0,1444000,0.0
13,128,1024,8,1,7677,4,15.6,1,1,2,2,2204,2,1,2,1,1.97,19.6,0,43.0,3,959000,2.0
13,256,1024,8,1,7677,4,15.6,1,1,2,2,2204,2,1,2,1,1.97,19.6,0,43.0,3,1262000,0.0
13,512,1024,8,1,7677,4,15.6,1,1,2,2,2204,2,1,2,1,1.97,19.6,0,43.0,3,1356000,0.0
13,1024,1024,8,1,7677,4,15.6,1,1,2,2,2204,2,1,2,1,1.97,19.6,0,43.0,3,1488000,1.0
3,256,0,8,1,7989,4,14.0,1,2,3,2,2204,2,1,3,0,1.19,15.9,1,50.0,3,1148000,0.0
12,128,0,4,1,3154,2,14.0,1,1,1,0,717,0,1,2,0,1.47,18.95,1,53.1,3,467000,2.0
2,256,0,8,1,3318,2,12.0,1,2,1,0,738,0,0,1,0,0.92,13.1,0,41.4,1,1425780,0.0
12,128,0,4,1,2436,4,15.6,1,1,2,0,930,0,1,2,1,2.2,22.9,1,53.1,0,316000,2.0
13,256,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,3,0,1.25,15.4,1,75.0,2,1157000,1.0
13,512,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,3,0,1.25,15.4,1,75.0,2,1421000,0.0
13,1024,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,3,0,1.25,15.4,1,75.0,2,1533000,0.0
13,2048,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,3,0,1.25,15.4,1,75.0,2,1967000,0.0
13,0,1024,4,1,3518,2,15.6,1,1,0,0,930,0,1,2,1,1.92,20.8,1,43.0,3,799040,0.0
13,128,1024,4,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.92,20.8,1,43.0,3,698000,2.0
13,256,1024,4,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.92,20.8,1,43.0,3,854520,0.0
13,512,1024,4,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.92,20.8,1,43.0,3,918830,1.0
13,1024,1024,4,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.92,20.8,1,43.0,3,1019000,2.0
13,128,1024,4,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.92,20.8,1,43.0,3,715000,1.0
13,256,1024,4,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.92,20.8,1,43.0,3,854520,0.0
13,512,1024,4,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.92,20.8,1,43.0,3,924340,1.0
13,1024,1024,4,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.92,20.8,1,43.0,3,1094000,0.0
8,256,0,8,1,8942,4,14.0,1,1,2,0,1057,0,1,2,0,1.14,17.9,1,72.0,0,1447000,1.0
13,256,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,2,1020000,2.0
13,2048,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,2,2090000,0.0
13,512,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,2,1145000,2.0
13,1024,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,2,1221000,2.0
4,512,0,16,1,8942,4,15.6,4,1,2,2,2204,2,1,1,0,1.97,24.0,1,56.0,3,1738000,2.0
13,256,0,8,1,7677,4,13.3,1,2,3,0,1057,0,1,3,0,1.45,18.5,0,43.0,2,946000,1.0
13,512,0,8,1,7677,4,13.3,1,2,3,0,1057,0,1,3,0,1.45,18.5,0,43.0,2,1038000,0.0
13,1024,0,8,1,7677,4,13.3,1,2,3,0,1057,0,1,3,0,1.45,18.5,0,43.0,2,1129000,2.0
13,2048,0,8,1,7677,4,13.3,1,2,3,0,1057,0,1,3,0,1.45,18.5,0,43.0,2,1690000,2.0
4,256,0,8,1,9496,4,15.6,1,1,2,2,4727,4,1,2,0,1.8,17.0,1,56.0,3,1827000,0.0
3,256,0,8,1,7677,4,13.3,1,2,2,2,2204,2,1,3,0,1.2,17.9,0,42.0,0,822000,2.0
13,512,0,16,1,8290,4,15.0,1,1,3,2,2204,2,1,3,0,1.29,15.4,1,75.0,3,1749000,2.0
13,1024,0,16,1,8290,4,15.0,1,1,3,2,2204,2,1,3,0,1.29,15.4,1,75.0,3,1972000,1.0
13,2048,0,16,1,8290,4,15.0,1,1,3,2,2204,2,1,3,0,1.29,15.4,1,75.0,3,2331000,2.0
4,512,0,16,1,12454,6,17.3,4,1,2,2,12907,6,1,3,0,2.63,23.0,0,90.0,3,3089000,0.0
3,0,1024,4,1,9496,4,15.6,1,1,0,2,4727,4,1,2,1,2.2,26.0,0,48.0,0,694000,2.0
12,256,0,8,1,8942,4,15.6,1,1,2,2,4727,0,1,2,0,1.95,16.9,0,53.1,3,1510000,0.0
13,256,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,1356000,0.0
13,512,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,1623000,0.0
13,1024,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,1739000,0.0
13,2048,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,2358000,0.0
0,256,0,8,1,11910,4,15.6,1,1,3,2,11472,6,1,3,0,2.2,25.9,1,53.1,0,1129000,2.0
12,256,0,16,1,11910,4,14.0,1,2,3,0,1057,0,1,3,0,1.13,15.95,1,57.0,3,1779000,1.0
6,256,0,8,1,8942,4,13.3,1,2,3,0,1057,0,0,2,0,1.3,14.9,1,53.2,3,1005000,2.0
13,256,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1189000,2.0
13,512,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1480000,0.0
13,1024,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1620000,0.0
13,2048,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,2210000,0.0
4,512,0,16,1,12454,6,17.3,4,1,2,2,11398,8,1,3,0,2.63,23.0,0,90.0,3,3288000,2.0
13,128,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.9,0,43.0,2,449000,0.0
13,1024,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.9,0,43.0,2,725000,2.0
13,256,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.9,0,43.0,2,500000,2.0
13,512,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.9,0,43.0,2,532000,2.0
13,128,512,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.9,0,43.0,2,499000,1.0
13,128,1024,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.9,0,43.0,2,515000,2.0
12,128,0,4,0,2931,4,15.6,1,1,2,1,1669,0,1,2,1,1.84,22.9,1,53.1,0,551000,0.0
5,1024,0,32,1,12454,4,15.6,4,1,3,2,11398,8,1,3,0,2.0,18.9,1,94.24,3,3148000,1.0
2,512,0,8,1,4602,2,12.0,1,2,1,0,738,0,0,1,0,0.92,13.1,0,41.4,1,1595000,2.0
13,256,0,8,1,3194,2,15.0,1,2,3,0,779,0,1,3,0,1.25,15.4,1,75.0,3,829000,2.0
13,1024,0,8,1,3194,2,15.0,1,2,3,0,779,0,1,3,0,1.25,15.4,1,75.0,3,1090000,2.0
13,2048,0,8,1,3194,2,15.0,1,2,3,0,779,0,1,3,0,1.25,15.4,1,75.0,3,1631000,2.0
13,512,0,8,1,3194,2,15.0,1,2,3,0,779,0,1,3,0,1.25,15.4,1,75.0,3,950000,2.0
4,512,0,16,1,12454,6,17.3,1,1,2,2,12907,6,1,3,0,2.63,23.0,0,90.0,3,2640000,1.0
13,256,0,8,1,5468,2,13.3,1,1,3,0,1057,0,1,2,0,1.29,13.7,1,55.0,3,1047000,2.0
6,256,0,8,1,7989,4,15.6,1,1,3,2,2629,2,0,2,1,2.11,20.0,0,53.1,3,1269000,0.0
13,256,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,994000,2.0
13,1024,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1529000,0.0
13,512,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1336000,0.0
6,0,1024,4,0,8148,4,15.6,1,1,0,1,1736,0,1,2,1,1.85,22.5,1,41.0,0,459000,2.0
6,128,1024,4,0,8148,4,15.6,1,1,1,1,1736,0,1,2,1,1.85,22.5,1,41.0,0,459000,2.0
6,256,1024,4,0,8148,4,15.6,1,1,1,1,1736,0,1,2,1,1.85,22.5,1,41.0,0,530000,0.0
13,128,0,4,1,3154,2,13.3,1,1,3,0,717,0,1,3,0,1.0,14.9,1,75.0,3,749000,2.0
13,256,0,4,1,3154,2,13.3,1,1,3,0,717,0,1,3,0,1.0,14.9,1,75.0,3,905000,2.0
13,512,0,4,1,3154,2,13.3,1,1,3,0,717,0,1,3,0,1.0,14.9,1,75.0,3,1362000,0.0
13,1024,0,4,1,3154,2,13.3,1,1,3,0,717,0,1,3,0,1.0,14.9,1,75.0,3,1455000,1.0
13,2048,0,4,1,3154,2,13.3,1,1,3,0,717,0,1,3,0,1.0,14.9,1,75.0,3,2350000,0.0
13,128,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.6,0,43.0,2,473000,1.0
13,256,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.6,0,43.0,2,562000,0.0
13,512,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.6,0,43.0,2,646000,2.0
13,128,512,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.6,0,43.0,2,541000,0.0
13,128,1024,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.6,0,43.0,2,558000,0.0
5,512,0,16,1,13723,6,15.6,4,1,3,2,12907,6,1,3,0,2.0,18.9,1,94.0,0,2416000,0.0
13,256,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,3,0,1.25,15.4,1,75.0,3,1336000,1.0
13,512,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,3,0,1.25,15.4,1,75.0,3,1500000,2.0
13,1024,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,3,0,1.25,15.4,1,75.0,3,1650000,1.0
13,2048,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,3,0,1.25,15.4,1,75.0,3,1990000,1.0
12,128,0,4,0,2931,2,15.6,1,1,3,1,1103,0,1,2,1,1.7,19.4,1,53.1,0,427000,1.0
3,0,1024,4,1,9496,4,15.6,1,1,0,2,4727,4,1,2,1,2.2,25.0,0,48.0,0,688000,2.0
3,128,1024,4,1,9496,4,15.6,1,1,1,2,4727,4,1,2,1,2.2,25.0,0,48.0,0,767000,0.0
5,1024,0,16,1,14262,6,15.6,1,1,3,2,11398,8,1,3,0,2.0,18.9,1,94.24,3,2897000,0.0
5,1024,0,32,1,14262,6,15.6,1,1,3,2,11398,8,1,3,0,2.0,18.9,1,94.24,3,3090000,1.0
6,256,0,4,1,7989,4,14.0,1,1,3,0,1057,0,1,2,0,1.47,19.9,1,41.0,0,599000,0.0
6,256,0,8,1,7989,4,14.0,1,1,3,0,1057,0,1,2,0,1.47,19.9,1,41.0,0,671000,2.0
8,512,0,8,1,8290,4,15.6,1,1,2,0,1057,0,1,2,1,1.1,16.8,1,72.0,3,1549000,2.0
8,768,0,8,1,8290,4,15.6,1,1,2,0,1057,0,1,2,1,1.1,16.8,1,72.0,3,1911000,0.0
8,1024,0,8,1,8290,4,15.6,1,1,2,0,1057,0,1,2,1,1.1,16.8,1,72.0,3,1932000,0.0
4,128,1024,16,1,12454,6,15.6,1,1,2,2,9096,6,1,3,0,2.65,24.95,1,56.0,3,1399000,2.0
4,256,1024,16,1,12454,6,15.6,1,1,2,2,9096,6,1,3,0,2.65,24.95,1,56.0,3,1520000,0.0
4,512,1024,16,1,12454,6,15.6,1,1,2,2,9096,6,1,3,0,2.65,24.95,1,56.0,3,1565000,2.0
13,128,0,4,1,5468,2,15.6,1,1,1,0,1057,0,1,2,1,1.9,19.6,1,43.0,3,830000,0.0
3,256,0,8,0,2931,4,15.6,1,1,3,2,4727,2,1,2,1,2.2,26.0,0,48.0,3,825000,2.0
0,256,0,4,1,11910,4,15.6,1,1,3,2,7841,4,1,3,0,2.2,25.9,1,53.1,0,919000,2.0
0,256,0,8,1,11910,4,15.6,1,1,3,2,7841,4,1,3,0,2.2,25.9,1,53.1,0,1190000,2.0
3,256,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,2,1,2.3,25.0,0,48.0,3,1185000,2.0
3,256,1024,8,1,12454,6,15.6,1,1,3,2,9096,6,1,2,1,2.3,25.0,0,48.0,3,1280000,0.0
3,512,1024,8,1,12454,6,15.6,1,1,3,2,9096,6,1,2,1,2.3,25.0,0,48.0,3,1575000,0.0
3,256,0,8,1,7989,4,14.0,1,2,3,0,1057,0,1,3,0,1.35,16.5,0,72.0,0,700000,2.0
13,256,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1063000,1.0
13,512,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1189000,2.0
13,1024,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1347000,2.0
13,2048,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1986000,1.0
13,128,0,8,1,3194,2,13.3,1,2,2,0,779,0,1,2,0,1.0,16.5,1,39.0,3,1216000,0.0
13,256,0,8,1,3194,2,13.3,1,2,2,0,779,0,1,2,0,1.0,16.5,1,39.0,3,1499000,0.0
13,512,0,8,1,3194,2,13.3,1,2,2,0,779,0,1,2,0,1.0,16.5,1,39.0,3,1450000,0.0
13,1024,0,8,1,3194,2,13.3,1,2,2,0,779,0,1,2,0,1.0,16.5,1,39.0,3,1580000,0.0
13,2048,0,8,1,3194,2,13.3,1,2,2,0,779,0,1,2,0,1.0,16.5,1,39.0,3,2140000,0.0
5,1024,0,32,1,13723,6,15.6,4,1,3,2,11398,8,1,3,0,2.0,18.9,0,94.0,0,2970000,2.0
12,128,0,8,1,8290,4,15.6,1,1,3,2,4727,4,1,2,1,1.98,19.7,1,53.1,0,809000,2.0
12,256,0,8,1,8290,4,15.6,1,1,3,2,4727,4,1,2,1,1.98,19.7,1,53.1,0,769000,2.0
13,256,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.01,14.6,1,39.0,3,1342000,0.0
2,512,0,8,1,4602,2,12.0,1,2,1,0,738,0,0,1,0,0.92,13.1,0,41.4,1,1700000,0.0
8,128,0,4,1,3154,2,15.6,0,1,2,0,717,0,1,2,1,1.89,20.9,1,53.1,0,378000,2.0
13,128,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.9,19.9,1,43.0,3,567000,1.0
3,256,0,4,0,2167,2,15.6,1,1,2,1,397,0,1,3,0,1.68,20.0,1,38.0,0,348000,2.0
3,256,0,8,1,5468,2,14.0,1,1,2,0,1057,0,1,3,0,1.4,17.7,0,38.0,0,530000,2.0
4,256,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1.56,23.5,0,42.0,2,780000,2.0
3,256,0,8,1,7989,4,15.6,1,1,3,0,1057,0,1,3,0,1.8,18.0,1,42.0,0,634000,2.0
3,512,0,8,1,7989,4,15.6,1,1,3,0,1057,0,1,3,0,1.8,18.0,1,42.0,0,805000,2.0
3,256,512,8,1,7989,4,15.6,1,1,3,0,1057,0,1,3,0,1.8,18.0,1,42.0,0,775000,0.0
3,256,1024,8,1,7989,4,15.6,1,1,3,0,1057,0,1,3,0,1.8,18.0,1,42.0,0,786000,0.0
3,256,2048,8,1,7989,4,15.6,1,1,3,0,1057,0,1,3,0,1.8,18.0,1,42.0,0,850000,0.0
0,128,0,4,1,7677,4,15.6,1,1,1,0,411,0,1,3,0,1.9,30.2,1,53.1,2,485000,2.0
13,256,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,1343000,0.0
13,512,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,1767000,0.0
13,1024,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,1861000,0.0
13,2048,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,2253000,1.0
4,128,1024,8,1,12454,6,17.3,1,1,2,2,9096,6,1,3,0,3.27,25.0,1,56.0,3,1220000,2.0
4,256,1024,8,1,12454,6,17.3,1,1,2,2,9096,6,1,3,0,3.27,25.0,1,56.0,3,1360000,0.0
4,512,1024,8,1,12454,6,17.3,1,1,2,2,9096,6,1,3,0,3.27,25.0,1,56.0,3,1518000,0.0
5,1024,0,32,1,13723,6,15.6,4,1,3,2,11398,8,1,3,0,2.0,18.9,0,94.0,3,3090000,2.0
1,512,0,16,1,13723,6,15.6,1,1,3,2,11472,6,1,2,1,2.49,24.4,1,62.0,0,1748000,1.0
8,128,0,8,1,7989,4,15.6,1,1,2,0,1057,0,1,2,1,1.09,16.8,1,72.0,3,1450000,0.0
13,256,0,8,1,7677,4,15.6,1,1,3,0,1057,0,1,2,1,1.9,19.6,1,43.0,3,977000,1.0
6,256,0,8,1,7989,4,13.3,1,1,3,0,1057,0,1,2,0,1.3,15.4,1,37.7,0,696000,2.0
8,128,0,4,1,8473,2,15.6,1,1,2,0,1057,0,1,3,0,1.8,19.9,1,60.0,0,591000,0.0
8,256,0,4,1,8473,2,15.6,1,1,2,0,1057,0,1,3,0,1.8,19.9,1,60.0,0,641000,0.0
6,256,1024,16,1,8942,4,15.6,1,1,3,2,1949,2,1,3,0,2.0,19.0,1,65.0,3,1319000,2.0
8,256,0,8,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.8,19.9,1,60.0,3,982000,0.0
8,256,512,8,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.8,19.9,1,60.0,3,1075000,0.0
8,256,1024,8,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.8,19.9,1,60.0,3,1027000,0.0
8,128,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.89,20.9,1,36.0,3,561000,1.0
8,256,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.89,20.9,1,36.0,3,672000,0.0
8,512,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.89,20.9,1,36.0,3,665000,2.0
8,1024,0,4,1,3154,2,15.6,1,1,2,0,717,0,1,2,1,1.89,20.9,1,36.0,3,739000,2.0
8,256,0,8,1,7677,4,15.6,1,1,2,0,1057,0,1,2,1,1.89,20.9,1,53.1,3,924000,2.0
8,256,1024,16,1,7677,4,15.6,1,1,2,0,1057,0,1,2,1,1.89,20.9,1,53.1,3,1169000,2.0
8,512,1024,16,1,7677,4,15.6,1,1,2,0,1057,0,1,2,1,1.89,20.9,1,53.1,3,1235000,2.0
8,1024,2048,16,1,7677,4,15.6,1,1,2,0,1057,0,1,2,1,1.89,20.9,1,53.1,3,1480000,2.0
13,256,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1086000,2.0
13,512,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1261000,2.0
13,1024,0,8,1,7677,4,13.3,1,1,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1371000,2.0
5,512,0,16,1,13723,6,15.6,1,1,3,2,12907,6,1,3,0,2.0,18.9,1,94.0,3,2280000,1.0
12,256,0,8,1,8942,4,15.6,1,1,3,2,2629,2,1,2,1,1.72,16.9,1,53.1,0,840000,2.0
13,256,0,4,1,7989,4,15.6,1,1,3,0,1057,0,1,2,1,1.9,19.6,1,43.0,3,936000,1.0
13,512,0,4,1,7989,4,15.6,1,1,3,0,1057,0,1,2,1,1.9,19.6,1,43.0,3,1195000,0.0
13,1024,0,4,1,7989,4,15.6,1,1,3,0,1057,0,1,2,1,1.9,19.6,1,43.0,3,1226000,1.0
3,256,0,8,1,7989,4,14.0,1,1,2,0,1057,0,1,3,0,1.4,18.0,1,42.0,0,669000,2.0
5,512,0,16,1,13723,6,15.6,1,1,3,2,11398,8,1,3,0,2.0,18.9,1,94.0,0,2546000,2.0
13,256,0,8,1,3518,2,15.0,1,1,3,0,930,0,1,3,0,1.25,15.4,1,75.0,3,1042000,1.0
13,512,0,8,1,3518,2,15.0,1,1,3,0,930,0,1,3,0,1.25,15.4,1,75.0,3,1268000,0.0
13,1024,0,8,1,3518,2,15.0,1,1,3,0,930,0,1,3,0,1.25,15.4,1,75.0,3,1400000,0.0
8,256,0,8,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.3,17.4,1,72.0,3,1917000,0.0
3,512,0,16,0,8987,4,15.6,1,1,3,2,11472,6,1,2,0,2.2,20.4,0,76.0,0,1395000,2.0
13,0,1024,8,1,3518,2,15.6,1,1,0,0,930,0,1,2,1,1.95,19.9,0,43.0,3,793000,2.0
13,256,0,8,1,3518,2,13.3,1,2,3,0,930,0,1,3,0,1.45,18.5,0,43.0,2,771000,2.0
13,512,0,8,1,3518,2,13.3,1,2,3,0,930,0,1,3,0,1.45,18.5,0,43.0,2,999000,0.0
13,1024,0,8,1,3518,2,13.3,1,2,3,0,930,0,1,3,0,1.45,18.5,0,43.0,2,1114000,0.0
13,2048,0,8,1,3518,2,13.3,1,2,3,0,930,0,1,3,0,1.45,18.5,0,43.0,2,1390000,2.0
6,128,0,4,1,5468,2,13.3,1,1,2,0,1057,0,1,2,0,1.3,15.4,0,37.7,0,532000,2.0
6,256,0,4,1,5468,2,13.3,1,1,2,0,1057,0,1,2,0,1.3,15.4,0,37.7,0,655000,0.0
6,512,0,4,1,5468,2,13.3,1,1,2,0,1057,0,1,2,0,1.3,15.4,0,37.7,0,675000,1.0
2,256,0,16,1,12454,6,15.4,2,1,1,1,3141,4,0,2,0,1.83,15.5,0,83.6,1,2415000,0.0
13,256,0,8,1,8942,4,15.6,1,1,3,2,7841,4,1,2,1,1.85,17.9,1,43.0,3,1594000,2.0
13,128,0,8,1,3154,2,13.3,1,1,2,0,717,0,1,2,0,0.8,13.9,1,30.0,3,754000,2.0
13,256,0,8,1,3154,2,13.3,1,1,2,0,717,0,1,2,0,0.8,13.9,1,30.0,3,880000,2.0
13,512,0,8,1,3154,2,13.3,1,1,2,0,717,0,1,2,0,0.8,13.9,1,30.0,3,1018000,2.0
13,1024,0,8,1,3154,2,13.3,1,1,2,0,717,0,1,2,0,0.8,13.9,1,30.0,3,1315000,0.0
8,128,0,8,1,3518,2,13.3,1,1,2,0,930,0,1,2,0,0.97,15.5,1,72.0,0,879000,2.0
8,256,0,8,1,3518,2,13.3,1,1,2,0,930,0,1,2,0,0.97,15.5,1,72.0,0,1084420,0.0
8,384,0,8,1,3518,2,13.3,1,1,2,0,930,0,1,2,0,0.97,15.5,1,72.0,0,1199990,0.0
8,512,0,8,1,3518,2,13.3,1,1,2,0,930,0,1,2,0,0.97,15.5,1,72.0,0,1175000,1.0
8,640,0,8,1,3518,2,13.3,1,1,2,0,930,0,1,2,0,0.97,15.5,1,72.0,0,1156200,2.0
8,1024,0,8,1,3518,2,13.3,1,1,2,0,930,0,1,2,0,0.97,15.5,1,72.0,0,1222000,0.0
8,1152,0,8,1,3518,2,13.3,1,1,2,0,930,0,1,2,0,0.97,15.5,1,72.0,0,1316000,0.0
8,2048,0,8,1,3518,2,13.3,1,1,2,0,930,0,1,2,0,0.97,15.5,1,72.0,0,1598000,1.0
3,256,0,8,1,13723,6,17.3,1,1,3,2,7841,4,1,1,0,2.85,26.2,0,48.0,0,1150000,2.0
12,256,0,8,1,7989,4,13.3,1,2,2,0,1057,0,1,2,0,1.25,14.8,0,53.1,0,693000,2.0
3,256,0,4,1,1438,2,15.6,1,3,1,0,363,0,1,2,1,2.0,27.2,0,33.0,0,333000,0.0
8,128,0,8,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.89,20.9,1,53.1,0,584000,2.0
8,256,0,8,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.89,20.9,1,53.1,0,650000,1.0
8,512,0,8,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.89,20.9,1,53.1,0,705850,2.0
8,1024,0,8,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.89,20.9,1,53.1,0,847180,2.0
8,128,512,8,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.89,20.9,1,53.1,0,680000,0.0
8,128,1024,8,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.89,20.9,1,53.1,0,678000,2.0
8,128,2048,8,1,3518,2,15.6,1,1,1,0,930,0,1,2,1,1.89,20.9,1,53.1,0,752000,0.0
6,128,1024,4,1,11910,4,15.6,1,1,2,2,4727,2,1,2,1,2.18,24.5,1,61.5,3,899000,2.0
6,256,1024,4,1,11910,4,15.6,1,1,2,2,4727,2,1,2,1,2.18,24.5,1,61.5,3,1211000,0.0
5,512,0,16,1,13723,6,15.6,1,1,3,2,11398,8,1,3,0,2.0,18.9,1,94.0,3,2700000,1.0
3,1024,0,24,1,12454,6,17.3,1,1,3,2,12977,8,1,3,1,2.7,18.7,0,76.0,3,4499000,0.0
3,2048,0,24,1,12454,6,17.3,1,1,3,2,12977,8,1,3,1,2.7,18.7,0,76.0,3,5369000,0.0
12,128,0,4,1,7989,4,15.6,1,1,2,2,2142,2,1,2,1,1.84,22.9,1,53.1,0,567000,0.0
13,256,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,2,1239000,0.0
13,512,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,2,1774000,0.0
13,1024,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,2,1876000,0.0
13,2048,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,2,2034000,1.0
